Clip,TotalFrames,TotalGoodFrames,TotalFrontalImageFrames,TotalBackImageFrames,TotalFemaleImageFrames,TotalSelfFrames,TotalEnvirFrames,TotalBadTrackFrames,MaleID,EyeRecord,ROI,Count,PixelSize,TotalPixels,TotalPixelsWithoutHeadCrest,RelativePixelSize,LnTotalFramesImage,OtherMaleID,ClipType
04-23-13_No53_71790,804,443,301,18,18,0,106,361,53,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,2.89037175789616,61,Directed
04-23-13_No53_71790,804,443,301,18,18,0,106,361,53,R,BrownWingBrownBody,18,117666.78,354653,339001.92,-1.10328311521892,2.89037175789616,61,Directed
04-23-13_No53_71790,804,443,301,18,18,0,106,361,53,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,2.89037175789616,61,Directed
04-23-13_No53_76168,536,433,179,0,0,0,254,103,53,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,61,Directed
04-23-13_No53_76168,536,433,179,0,0,0,254,103,53,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,61,Directed
04-23-13_No53_76168,536,433,179,0,0,0,254,103,53,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,61,Directed
04-23-13_No53_76168,536,433,179,0,0,0,254,103,53,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,61,Directed
04-23-13_No53_76168,536,433,179,0,0,0,254,103,53,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,61,Directed
04-23-13_No53_76168,536,433,179,0,0,0,254,103,53,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,61,Directed
04-23-13_No53_96660,1886,1450,545,0,7,0,898,436,53,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,1.94591014905531,61,Directed
04-23-13_No53_96660,1886,1450,545,0,7,0,898,436,53,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,1.94591014905531,61,Directed
04-23-13_No53_96660,1886,1450,545,0,7,0,898,436,53,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,1.94591014905531,61,Directed
04-23-13_No53_96660,1886,1450,545,0,7,0,898,436,53,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,1.94591014905531,61,Directed
04-23-13_No53_96660,1886,1450,545,0,7,0,898,436,53,R,BrownWingBrownBody,7,117666.78,354653,339001.92,-1.10328311521892,1.94591014905531,61,Directed
04-23-13_No53_96660,1886,1450,545,0,7,0,898,436,53,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,1.94591014905531,61,Directed
04-23-13_No61_139110,1620,973,357,29,53,0,534,647,61,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,3.97029191355212,46,Directed
04-23-13_No61_139110,1620,973,357,29,53,0,534,647,61,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,3.97029191355212,46,Directed
04-23-13_No61_139110,1620,973,357,29,53,0,534,647,61,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,3.97029191355212,46,Directed
04-23-13_No61_139110,1620,973,357,29,53,0,534,647,61,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,3.97029191355212,46,Directed
04-23-13_No61_139110,1620,973,357,29,53,0,534,647,61,R,BrownWingBrownBody,53,117666.78,354653,339001.92,-1.10328311521892,3.97029191355212,46,Directed
04-23-13_No61_139110,1620,973,357,29,53,0,534,647,61,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,3.97029191355212,46,Directed
04-23-13_No61_168052,1958,1514,617,67,94,0,736,444,61,R,Leg,40,61304.72,354653,339001.92,-1.75528300830982,4.54329478227,46,Directed
04-23-13_No61_168052,1958,1514,617,67,94,0,736,444,61,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.54329478227,46,Directed
04-23-13_No61_168052,1958,1514,617,67,94,0,736,444,61,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.54329478227,46,Directed
04-23-13_No61_168052,1958,1514,617,67,94,0,736,444,61,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.54329478227,46,Directed
04-23-13_No61_168052,1958,1514,617,67,94,0,736,444,61,R,BrownWingBrownBody,54,117666.78,354653,339001.92,-1.10328311521892,4.54329478227,46,Directed
04-23-13_No61_168052,1958,1514,617,67,94,0,736,444,61,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,4.54329478227,46,Directed
04-23-13_No61_175086,1995,1378,709,28,56,0,585,617,61,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.02535169073515,46,Directed
04-23-13_No61_175086,1995,1378,709,28,56,0,585,617,61,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.02535169073515,46,Directed
04-23-13_No61_175086,1995,1378,709,28,56,0,585,617,61,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.02535169073515,46,Directed
04-23-13_No61_175086,1995,1378,709,28,56,0,585,617,61,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.02535169073515,46,Directed
04-23-13_No61_175086,1995,1378,709,28,56,0,585,617,61,R,BrownWingBrownBody,17,117666.78,354653,339001.92,-1.10328311521892,4.02535169073515,46,Directed
04-23-13_No61_175086,1995,1378,709,28,56,0,585,617,61,R,BrownTail,39,35573.02,354653,339001.92,-2.29955236129199,4.02535169073515,46,Directed
04-23-13_No61_184245,4218,2606,1148,67,0,0,1391,1612,61,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
04-23-13_No61_184245,4218,2606,1148,67,0,0,1391,1612,61,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
04-23-13_No61_184245,4218,2606,1148,67,0,0,1391,1612,61,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
04-23-13_No61_184245,4218,2606,1148,67,0,0,1391,1612,61,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
04-23-13_No61_184245,4218,2606,1148,67,0,0,1391,1612,61,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
04-23-13_No61_184245,4218,2606,1148,67,0,0,1391,1612,61,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
04-23-13_No61_189853,2422,1891,931,0,0,0,960,531,61,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
04-23-13_No61_189853,2422,1891,931,0,0,0,960,531,61,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
04-23-13_No61_189853,2422,1891,931,0,0,0,960,531,61,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
04-23-13_No61_189853,2422,1891,931,0,0,0,960,531,61,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
04-23-13_No61_189853,2422,1891,931,0,0,0,960,531,61,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
04-23-13_No61_189853,2422,1891,931,0,0,0,960,531,61,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
04-23-13_No61_231992,79,79,79,0,0,0,0,0,61,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-23-13_No61_231992,79,79,79,0,0,0,0,0,61,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-23-13_No61_231992,79,79,79,0,0,0,0,0,61,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-23-13_No61_231992,79,79,79,0,0,0,0,0,61,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-23-13_No61_231992,79,79,79,0,0,0,0,0,61,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-23-13_No61_231992,79,79,79,0,0,0,0,0,61,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-23-13_No61_267792,702,603,162,261,71,0,109,99,61,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.26267987704132,46,Directed
04-23-13_No61_267792,702,603,162,261,71,0,109,99,61,R,WhiteChest,58,59191.14,354653,339001.92,-1.79036797812915,4.26267987704132,46,Directed
04-23-13_No61_267792,702,603,162,261,71,0,109,99,61,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.26267987704132,46,Directed
04-23-13_No61_267792,702,603,162,261,71,0,109,99,61,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.26267987704132,46,Directed
04-23-13_No61_267792,702,603,162,261,71,0,109,99,61,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,4.26267987704132,46,Directed
04-23-13_No61_267792,702,603,162,261,71,0,109,99,61,R,BrownTail,13,35573.02,354653,339001.92,-2.29955236129199,4.26267987704132,46,Directed
04-24-13_No42_61871,5451,4762,2439,267,448,0,1608,689,42,R,Leg,46,61304.72,354653,339001.92,-1.75528300830982,6.10479323241498,46,Directed
04-24-13_No42_61871,5451,4762,2439,267,448,0,1608,689,42,R,WhiteChest,239,59191.14,354653,339001.92,-1.79036797812915,6.10479323241498,46,Directed
04-24-13_No42_61871,5451,4762,2439,267,448,0,1608,689,42,R,GreenNeck,74,65266.26,354653,339001.92,-1.69266463609536,6.10479323241498,46,Directed
04-24-13_No42_61871,5451,4762,2439,267,448,0,1608,689,42,R,HeadCrest,34,15651.08,354653,339001.92,-3.12059992246667,6.10479323241498,46,Directed
04-24-13_No42_61871,5451,4762,2439,267,448,0,1608,689,42,R,BrownWingBrownBody,23,117666.78,354653,339001.92,-1.10328311521892,6.10479323241498,46,Directed
04-24-13_No42_61871,5451,4762,2439,267,448,0,1608,689,42,R,BrownTail,32,35573.02,354653,339001.92,-2.29955236129199,6.10479323241498,46,Directed
04-24-13_No42_92887,250,182,162,20,0,0,0,68,42,R,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
04-24-13_No42_92887,250,182,162,20,0,0,0,68,42,R,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
04-24-13_No42_92887,250,182,162,20,0,0,0,68,42,R,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
04-24-13_No42_92887,250,182,162,20,0,0,0,68,42,R,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
04-24-13_No42_92887,250,182,162,20,0,0,0,68,42,R,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
04-24-13_No42_92887,250,182,162,20,0,0,0,68,42,R,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
05-19-12_No51_221076,4763,3596,961,1297,307,161,870,1167,51,L,Leg,160,61304.72,354653,339001.92,-1.75528300830982,5.7268477475872,46,Directed
05-19-12_No51_221076,4763,3596,961,1297,307,161,870,1167,51,L,WhiteChest,12,59191.14,354653,339001.92,-1.79036797812915,5.7268477475872,46,Directed
05-19-12_No51_221076,4763,3596,961,1297,307,161,870,1167,51,L,GreenNeck,64,65266.26,354653,339001.92,-1.69266463609536,5.7268477475872,46,Directed
05-19-12_No51_221076,4763,3596,961,1297,307,161,870,1167,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.7268477475872,46,Directed
05-19-12_No51_221076,4763,3596,961,1297,307,161,870,1167,51,L,BrownWingBrownBody,57,117666.78,354653,339001.92,-1.10328311521892,5.7268477475872,46,Directed
05-19-12_No51_221076,4763,3596,961,1297,307,161,870,1167,51,L,BrownTail,14,35573.02,354653,339001.92,-2.29955236129199,5.7268477475872,46,Directed
05-19-12_No51_233675,3011,2283,1132,50,0,0,1101,728,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No51_233675,3011,2283,1132,50,0,0,1101,728,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No51_233675,3011,2283,1132,50,0,0,1101,728,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No51_233675,3011,2283,1132,50,0,0,1101,728,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No51_233675,3011,2283,1132,50,0,0,1101,728,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No51_233675,3011,2283,1132,50,0,0,1101,728,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-19-12_No51_238705,3409,2650,1007,20,0,493,1130,759,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
05-19-12_No51_238705,3409,2650,1007,20,0,493,1130,759,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
05-19-12_No51_238705,3409,2650,1007,20,0,493,1130,759,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
05-19-12_No51_238705,3409,2650,1007,20,0,493,1130,759,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
05-19-12_No51_238705,3409,2650,1007,20,0,493,1130,759,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
05-19-12_No51_238705,3409,2650,1007,20,0,493,1130,759,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
05-19-12_No51_248420,904,735,454,0,0,0,281,169,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No51_248420,904,735,454,0,0,0,281,169,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No51_248420,904,735,454,0,0,0,281,169,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No51_248420,904,735,454,0,0,0,281,169,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No51_248420,904,735,454,0,0,0,281,169,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No51_248420,904,735,454,0,0,0,281,169,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-19-12_No51_250923,481,248,155,0,0,0,93,233,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No51_250923,481,248,155,0,0,0,93,233,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No51_250923,481,248,155,0,0,0,93,233,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No51_250923,481,248,155,0,0,0,93,233,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No51_250923,481,248,155,0,0,0,93,233,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No51_250923,481,248,155,0,0,0,93,233,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-19-12_No51_256849,7170,5662,2532,271,0,208,2651,1508,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No51_256849,7170,5662,2532,271,0,208,2651,1508,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No51_256849,7170,5662,2532,271,0,208,2651,1508,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No51_256849,7170,5662,2532,271,0,208,2651,1508,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No51_256849,7170,5662,2532,271,0,208,2651,1508,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No51_256849,7170,5662,2532,271,0,208,2651,1508,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-19-12_No51_264141,7134,5434,1827,113,429,102,2963,1700,51,L,Leg,104,61304.72,354653,339001.92,-1.75528300830982,6.06145691892802,46,NonDirected
05-19-12_No51_264141,7134,5434,1827,113,429,102,2963,1700,51,L,WhiteChest,160,59191.14,354653,339001.92,-1.79036797812915,6.06145691892802,46,NonDirected
05-19-12_No51_264141,7134,5434,1827,113,429,102,2963,1700,51,L,GreenNeck,89,65266.26,354653,339001.92,-1.69266463609536,6.06145691892802,46,NonDirected
05-19-12_No51_264141,7134,5434,1827,113,429,102,2963,1700,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,6.06145691892802,46,NonDirected
05-19-12_No51_264141,7134,5434,1827,113,429,102,2963,1700,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,6.06145691892802,46,NonDirected
05-19-12_No51_264141,7134,5434,1827,113,429,102,2963,1700,51,L,BrownTail,76,35573.02,354653,339001.92,-2.29955236129199,6.06145691892802,46,NonDirected
05-19-12_No51_272232,7,7,7,0,0,0,0,0,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
05-19-12_No51_272232,7,7,7,0,0,0,0,0,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
05-19-12_No51_272232,7,7,7,0,0,0,0,0,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
05-19-12_No51_272232,7,7,7,0,0,0,0,0,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
05-19-12_No51_272232,7,7,7,0,0,0,0,0,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
05-19-12_No51_272232,7,7,7,0,0,0,0,0,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
05-19-12_No51_283722,6287,4702,1606,1311,85,0,1700,1585,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.44265125649032,46,Directed
05-19-12_No51_283722,6287,4702,1606,1311,85,0,1700,1585,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.44265125649032,46,Directed
05-19-12_No51_283722,6287,4702,1606,1311,85,0,1700,1585,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.44265125649032,46,Directed
05-19-12_No51_283722,6287,4702,1606,1311,85,0,1700,1585,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.44265125649032,46,Directed
05-19-12_No51_283722,6287,4702,1606,1311,85,0,1700,1585,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,4.44265125649032,46,Directed
05-19-12_No51_283722,6287,4702,1606,1311,85,0,1700,1585,51,L,BrownTail,85,35573.02,354653,339001.92,-2.29955236129199,4.44265125649032,46,Directed
05-19-12_No51_294367,79,79,79,0,0,0,0,0,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No51_294367,79,79,79,0,0,0,0,0,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No51_294367,79,79,79,0,0,0,0,0,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No51_294367,79,79,79,0,0,0,0,0,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No51_294367,79,79,79,0,0,0,0,0,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No51_294367,79,79,79,0,0,0,0,0,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,52,NonDirected
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,Leg,126,61304.72,354653,339001.92,-1.75528300830982,5.46806014113513,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,WhiteChest,48,59191.14,354653,339001.92,-1.79036797812915,5.46806014113513,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,5.46806014113513,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.46806014113513,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,BrownWingBrownBody,63,117666.78,354653,339001.92,-1.10328311521892,5.46806014113513,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,5.46806014113513,52,Directed
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,52,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
